season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2021,69168,이상영,LG,LG,20,4.32,21,1,1,0,0,0.5,50,48,7,32,8,30,28,24,1.6,0,0,0,0,228,924,0.259,8,0,2,1,0,3,0,9,0,1,8,0,0,10,58,50,1.16,0.275,44.0,18.5,5.4,5.76,0.94,0.389,0.416,0.805
2021,50157,김윤식,LG,LG,21,4.46,35,7,4,0,1,0.636,66 2/3,65,3,36,6,56,37,33,1.52,0,0,0,1,301,1167,0.258,9,2,5,2,2,0,2,3,0,7,0,4,0,8,73,60,1.22,0.318,33.3,17.5,7.56,4.86,1.56,0.361,0.345,0.706
2021,76455,차우찬,LG,LG,22,5.24,5,2,1,0,0,0.667,22 1/3,16,2,13,3,12,14,13,1.3,0,0,1,0,99,379,0.198,3,0,0,2,0,0,0,5,2,0,0,0,0,1,21,34,0.62,0.203,75.8,17.0,4.84,5.24,0.92,0.323,0.309,0.632
2021,61145,이우찬,LG,LG,23,5.56,15,0,1,0,0,0.0,34,36,3,25,1,27,25,21,1.79,0,0,0,0,161,648,0.271,3,1,0,2,0,0,0,5,0,0,2,0,0,5,43,29,1.48,0.314,43.2,19.1,7.15,6.62,1.08,0.385,0.376,0.761
2021,63103,류원석,LG,LG,24,6.0,6,0,0,0,0,,6,1,0,9,1,8,4,4,1.67,0,0,0,0,28,128,0.056,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,5,0.8,0.1,21.3,21.3,12.0,13.5,0.89,0.393,0.111,0.504
2021,67116,오석주,LG,LG,25,6.48,9,0,0,0,0,,8 1/3,9,0,6,0,7,6,6,1.8,0,0,0,0,38,153,0.281,1,0,0,0,0,0,0,0,0,0,5,0,0,0,6,10,0.6,0.36,17.0,18.4,7.56,6.48,1.17,0.395,0.313,0.708
2021,67143,손주영,LG,LG,26,8.44,7,1,3,0,0,0.25,26 2/3,31,4,20,1,21,25,25,1.91,0,0,1,0,127,515,0.307,7,2,0,5,0,1,0,6,1,0,1,0,0,3,29,25,1.16,0.333,73.6,19.3,7.09,6.75,1.05,0.409,0.535,0.944
2021,65117,이상규,LG,LG,27,9.0,7,0,0,0,0,,6,8,1,2,1,4,6,6,1.67,0,0,0,0,29,110,0.308,2,0,0,0,0,0,0,0,0,0,4,0,0,1,10,4,2.5,0.333,15.7,18.3,6.0,3.0,2.0,0.379,0.5,0.879
2021,79140,최동환,LG,LG,28,9.53,8,0,0,0,0,,5 2/3,6,0,4,2,2,6,6,1.76,0,0,0,0,28,115,0.273,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,11,0.27,0.3,14.4,20.3,3.18,6.35,0.5,0.429,0.318,0.747
2021,66145,김대현,LG,LG,29,12.27,4,0,0,0,0,,3 2/3,7,2,3,1,4,8,5,2.73,0,0,0,0,23,80,0.368,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0.6,0.385,20.0,21.8,9.82,7.36,1.33,0.478,0.895,1.373
2021,67164,이찬혁,LG,LG,30,18.0,1,0,0,0,0,,1,1,0,2,0,2,2,2,3.0,0,0,0,0,6,31,0.333,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.5,31.0,31.0,18.0,18.0,1.0,0.5,0.667,1.167
2021,67122,김태형,LG,LG,31,27.0,2,0,0,0,0,,1,0,0,2,1,1,3,3,2.0,0,0,0,0,6,27,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,13.5,27.0,9.0,18.0,0.5,0.6,0.0,0.6
2021,64554,문동욱,한화,HH,1,0.0,1,0,0,0,0,,1 1/3,1,0,1,0,2,0,0,1.5,0,0,0,0,6,24,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.333,24.0,18.0,13.5,6.75,2.0,0.333,0.2,0.533
2021,50758,신지후,한화,HH,1,0.0,2,0,0,0,0,,1/3,0,0,1,0,0,2,0,3.0,0,0,0,0,3,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,7.0,42.0,0.0,27.0,0.0,0.333,0.0,0.333
2021,61208,정진호,한화,HH,1,0.0,3,0,0,0,0,,1 2/3,1,0,1,0,0,0,0,1.2,0,0,0,0,6,23,0.2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,1.0,0.2,7.7,13.8,0.0,5.4,0.0,0.333,0.2,0.533
2021,50705,강재민,한화,HH,4,2.13,58,2,1,5,13,0.667,63 1/3,51,2,26,5,55,16,15,1.22,0,0,0,6,269,1159,0.22,13,0,3,3,3,1,1,0,0,2,18,25,1,4,48,81,0.59,0.275,20.0,18.3,7.82,3.69,2.12,0.308,0.302,0.61
2021,79764,장민재,한화,HH,5,2.76,12,0,2,0,0,0.0,29 1/3,34,4,8,0,13,17,9,1.43,0,0,1,0,128,453,0.288,7,0,2,0,1,1,0,6,0,0,3,0,0,3,39,32,1.22,0.297,37.8,15.4,3.99,2.45,1.63,0.333,0.449,0.782
2021,50815,킹험,한화,HH,6,3.19,25,10,8,0,0,0.556,144,117,11,41,5,131,58,51,1.1,0,0,15,0,591,2356,0.219,22,0,5,5,1,4,2,25,10,0,0,0,0,5,151,141,1.07,0.266,94.2,16.4,8.19,2.56,3.2,0.278,0.321,0.599
2021,61156,송윤준,한화,HH,7,3.55,17,0,0,0,2,,12 2/3,12,1,6,2,8,5,5,1.42,0,0,0,0,55,217,0.255,2,0,0,0,1,0,0,0,0,0,3,1,0,3,10,17,0.59,0.289,12.8,17.1,5.68,4.26,1.33,0.364,0.362,0.726
2021,65707,주현상,한화,HH,8,3.58,43,2,2,0,4,0.5,50 1/3,46,6,21,1,33,21,20,1.33,0,0,0,0,218,925,0.241,6,3,3,2,2,6,0,0,0,2,6,5,0,3,39,75,0.52,0.26,21.5,18.4,5.9,3.75,1.57,0.316,0.398,0.714
2021,67737,김진영,한화,HH,9,3.93,20,0,1,0,1,0.0,18 1/3,16,2,14,0,8,8,8,1.64,0,0,0,0,81,309,0.242,3,0,0,1,2,1,0,0,0,0,3,2,0,2,22,21,1.05,0.246,15.5,16.9,3.93,6.87,0.57,0.37,0.379,0.749
2021,63464,윤대경,한화,HH,10,3.94,43,2,5,0,7,0.286,77 2/3,73,8,34,6,54,35,34,1.38,0,0,0,0,337,1291,0.247,13,0,2,0,2,3,0,9,1,1,2,4,0,5,72,96,0.75,0.279,30.0,16.6,6.26,3.94,1.59,0.337,0.373,0.71
2021,51722,카펜터,한화,HH,11,3.97,31,5,12,0,0,0.294,170,150,16,72,19,179,90,75,1.31,0,0,12,0,746,2999,0.234,21,3,8,5,0,7,1,30,5,0,0,0,0,10,163,155,1.05,0.296,96.7,17.6,9.48,3.81,2.49,0.327,0.35,0.677
2021,65764,김민우,한화,HH,12,4.0,29,14,10,0,0,0.583,155 1/3,131,15,76,7,125,71,69,1.33,0,0,11,0,662,2666,0.23,23,1,4,6,1,5,1,28,13,1,0,0,0,14,169,150,1.13,0.267,91.9,17.2,7.24,4.4,1.64,0.325,0.353,0.678
2021,51761,배동현,한화,HH,13,4.5,20,1,3,0,0,0.25,38,34,3,25,4,26,21,19,1.55,0,0,0,0,177,731,0.234,9,1,0,3,0,1,2,4,0,1,2,1,0,0,34,54,0.63,0.261,36.6,19.2,6.16,5.92,1.04,0.356,0.372,0.728
2021,63961,윤호솔,한화,HH,14,4.62,55,3,0,0,8,1.0,48 2/3,41,7,30,3,42,29,25,1.46,0,0,0,0,214,841,0.233,13,2,1,4,1,3,0,0,0,3,13,6,0,5,35,62,0.56,0.26,15.3,17.3,7.77,5.55,1.4,0.347,0.449,0.796
2021,51715,김기중,한화,HH,15,4.7,15,2,4,0,0,0.333,53 2/3,63,4,36,4,36,32,28,1.84,0,0,1,0,260,1040,0.294,10,1,2,4,2,0,2,12,2,0,0,0,0,3,41,78,0.53,0.331,69.3,19.4,6.04,6.04,1.0,0.399,0.407,0.806
2021,63765,김종수,한화,HH,16,4.82,49,1,1,0,6,0.5,46 2/3,34,7,32,3,38,29,25,1.41,0,0,0,0,208,925,0.202,10,0,1,4,0,2,0,0,0,1,11,5,0,1,40,60,0.67,0.213,18.9,19.8,7.33,6.17,1.19,0.333,0.387,0.72
2021,79440,정인욱,한화,HH,16,4.82,8,0,0,0,0,,9 1/3,6,2,10,0,6,6,5,1.71,0,0,0,0,44,212,0.176,1,0,0,0,0,0,0,1,0,0,2,0,0,1,11,11,1.0,0.154,26.5,22.7,5.79,9.64,0.6,0.364,0.382,0.746
2021,65769,김범수,한화,HH,18,5.22,56,4,9,1,9,0.308,70 2/3,68,2,42,2,70,44,41,1.56,0,0,0,5,319,1337,0.253,11,2,2,4,1,8,1,2,0,4,3,14,1,6,63,72,0.88,0.328,23.9,18.9,8.92,5.35,1.67,0.353,0.331,0.684
2021,69703,오동욱,한화,HH,19,5.4,34,0,1,0,2,0.0,25,21,3,16,5,13,17,15,1.48,0,0,0,0,117,455,0.221,9,0,0,1,0,0,0,0,0,0,13,2,0,1,23,39,0.59,0.225,13.4,18.2,4.68,5.76,0.81,0.359,0.411,0.77
2021,64760,황영국,한화,HH,20,5.52,18,0,2,0,2,0.0,14 2/3,16,0,10,1,15,10,9,1.77,0,0,0,2,71,280,0.281,1,0,0,3,0,2,0,0,0,0,4,3,0,0,13,16,0.81,0.356,15.6,19.1,9.2,6.14,1.5,0.38,0.298,0.678
2021,74857,정우람,한화,HH,21,5.64,50,1,4,15,1,0.2,44 2/3,47,5,20,5,32,29,28,1.5,0,0,0,5,199,817,0.28,5,0,4,2,2,0,0,0,0,1,37,22,1,4,33,58,0.57,0.316,16.3,18.3,6.45,4.03,1.6,0.369,0.399,0.768
2021,67711,김기탁,한화,HH,22,5.84,19,0,0,0,4,,12 1/3,14,0,7,1,12,10,8,1.7,0,0,0,1,58,226,0.298,4,1,0,3,0,0,0,0,0,0,4,5,0,2,10,14,0.71,0.368,11.9,18.3,8.76,5.11,1.71,0.379,0.426,0.805
2021,69213,윤산흠,한화,HH,23,6.0,5,0,0,0,0,,3,7,0,2,2,2,2,2,3.0,0,0,0,0,19,75,0.467,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,2.0,0.538,15.0,25.0,6.0,6.0,1.0,0.579,0.467,1.046
2021,77318,장시환,한화,HH,24,7.04,19,0,11,0,1,0.0,69,87,4,48,6,47,62,54,1.96,1,0,1,0,342,1329,0.306,12,1,1,3,2,7,0,16,0,0,2,0,0,4,81,72,1.13,0.352,69.9,19.3,6.13,6.26,0.98,0.413,0.398,0.811
2021,50720,남지민,한화,HH,25,7.36,3,0,1,0,0,0.0,7 1/3,9,1,7,3,3,6,6,2.18,0,0,0,0,41,154,0.29,2,0,0,0,0,0,0,3,0,0,0,0,0,0,7,12,0.58,0.296,51.3,21.0,3.68,8.59,0.43,0.463,0.452,0.915
2021,69745,김도현,한화,HH,26,7.62,14,0,1,0,0,0.0,26,32,2,22,4,13,22,22,2.08,0,0,0,0,132,526,0.308,5,0,1,1,0,1,0,5,0,0,2,0,0,2,20,40,0.5,0.333,37.6,20.2,4.5,7.62,0.59,0.443,0.413,0.856
2021,63749,이충호,한화,HH,27,7.71,17,1,0,0,0,1.0,16 1/3,20,1,13,3,11,17,14,2.02,0,0,0,0,85,332,0.294,2,2,1,0,0,0,0,0,0,1,3,2,0,2,22,15,1.47,0.339,19.5,20.3,6.06,7.16,0.85,0.429,0.426,0.855
2021,60140,신정락,한화,HH,28,8.55,20,0,2,0,2,0.0,20,25,3,15,3,14,24,19,2.0,0,0,0,0,102,384,0.333,6,1,4,5,2,0,0,0,0,0,4,1,0,1,14,27,0.52,0.349,19.2,19.2,6.3,6.75,0.93,0.439,0.56,0.999
2021,50706,장웅정,한화,HH,29,9.82,4,0,0,0,0,,7 1/3,15,4,2,0,4,8,8,2.32,0,0,0,0,38,136,0.417,4,0,0,0,0,1,0,0,0,0,2,0,0,0,6,11,0.55,0.393,34.0,18.5,4.91,2.45,2.0,0.447,0.861,1.308
2021,64759,서균,한화,HH,30,10.8,3,0,0,0,0,,1 2/3,2,0,0,2,0,2,2,1.2,0,0,0,0,10,37,0.333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0.67,0.286,12.3,22.2,0.0,0.0,,0.444,0.333,0.777
2021,62611,임준섭,한화,HH,31,10.97,13,0,0,0,0,,10 2/3,19,1,8,4,11,18,13,2.53,0,0,0,0,64,268,0.373,5,0,0,1,0,1,1,0,0,0,2,0,0,2,15,7,2.14,0.45,20.6,25.1,9.28,6.75,1.38,0.484,0.529,1.013
2021,68703,박성웅,한화,HH,32,12.0,2,1,1,0,0,0.5,3,2,0,9,0,3,4,4,3.67,0,0,0,0,18,90,0.25,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,3,0.33,0.333,45.0,30.0,9.0,27.0,0.33,0.611,0.25,0.861
2021,68797,이승관,한화,HH,33,27.0,8,0,2,0,0,0.0,5 2/3,11,1,16,0,5,20,17,4.76,0,0,0,0,44,193,0.423,3,1,1,1,0,1,0,2,0,0,1,0,0,0,3,8,0.38,0.476,24.1,34.1,7.94,25.41,0.31,0.628,0.731,1.359
2021,65411,김주온,SSG,SK,1,0.0,2,0,0,0,0,,2,1,0,2,1,3,0,0,1.5,0,0,0,0,10,49,0.143,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0.5,0.25,24.5,24.5,13.5,9.0,1.5,0.4,0.286,0.686
2021,66858,정동윤,SSG,SK,1,0.0,1,0,0,0,0,,2,1,0,1,0,0,0,0,1.0,0,0,0,0,7,32,0.167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0.25,0.167,32.0,16.0,0.0,4.5,0.0,0.286,0.167,0.453
2021,65343,김택형,SSG,SK,3,2.39,59,5,1,7,4,0.833,75 1/3,61,3,42,3,62,23,20,1.37,0,0,0,3,316,1277,0.231,11,0,3,4,5,3,0,0,0,5,24,14,0,12,79,66,1.2,0.286,21.6,17.0,7.41,5.02,1.48,0.339,0.307,0.646
2021,60841,박종훈,SSG,SK,4,2.82,9,4,2,0,0,0.667,54 1/3,40,2,17,7,41,19,17,1.05,0,0,6,0,222,867,0.205,7,0,2,1,0,0,2,9,4,0,0,0,0,5,75,40,1.88,0.248,96.3,16.0,6.79,2.82,2.41,0.291,0.272,0.563
2021,62869,문승원,SSG,SK,5,2.86,9,2,2,0,0,0.5,50 1/3,42,1,18,2,32,20,16,1.19,0,0,5,0,212,858,0.22,14,0,1,0,0,1,0,9,2,0,0,0,0,3,59,58,1.02,0.259,95.3,17.0,5.72,3.22,1.78,0.294,0.309,0.603
2021,61895,서진용,SSG,SK,6,3.34,65,7,5,9,3,0.583,67 1/3,57,9,43,0,62,28,25,1.49,0,0,0,5,297,1132,0.232,8,1,4,4,7,3,0,0,0,7,32,18,0,6,57,74,0.77,0.268,17.4,16.8,8.29,5.75,1.44,0.341,0.382,0.723
2021,51863,폰트,SSG,SK,7,3.46,25,8,5,0,0,0.615,145 2/3,114,12,45,6,157,66,56,1.09,0,0,13,0,604,2526,0.211,22,1,8,4,1,2,1,25,8,0,0,0,0,4,120,154,0.78,0.271,101.0,17.3,9.7,2.78,3.49,0.277,0.322,0.599
2021,64893,박민호,SSG,SK,8,3.73,40,4,0,0,5,1.0,41,45,3,11,4,19,18,17,1.37,0,0,0,3,177,703,0.283,5,0,3,0,0,0,0,0,0,4,5,11,0,5,42,53,0.79,0.307,17.6,17.1,4.17,2.41,1.73,0.345,0.371,0.716
2021,51834,르위키,SSG,SK,9,3.77,4,1,0,0,0,1.0,14 1/3,15,2,2,0,9,6,6,1.19,0,0,2,0,56,215,0.278,3,0,0,0,0,0,0,4,1,0,0,0,0,2,13,17,0.76,0.302,53.8,15.0,5.65,1.26,4.5,0.304,0.444,0.748
2021,51895,장지훈,SSG,SK,10,3.92,60,2,5,1,10,0.286,80 1/3,84,6,19,4,51,40,35,1.28,0,0,0,2,342,1239,0.268,12,2,5,1,1,1,1,1,0,2,6,11,0,5,110,69,1.59,0.304,20.7,15.4,5.71,2.13,2.68,0.318,0.377,0.695
2021,69813,하재훈,SSG,SK,11,4.0,18,1,0,0,2,1.0,18,16,1,16,3,8,8,8,1.78,0,0,0,0,88,341,0.239,0,1,2,0,2,2,0,0,0,1,8,2,0,0,14,29,0.48,0.259,18.9,18.9,4.0,8.0,0.5,0.407,0.313,0.72
2021,75138,신재웅,SSG,SK,12,4.32,8,0,0,0,0,,8 1/3,6,0,5,0,9,4,4,1.32,0,0,0,0,37,155,0.2,1,0,1,1,0,0,1,0,0,0,4,0,0,0,7,9,0.78,0.273,19.4,18.6,9.72,5.4,1.8,0.306,0.233,0.539
2021,51867,김건우,SSG,SK,13,4.91,6,0,1,0,0,0.0,11,8,1,12,0,7,7,6,1.82,0,0,0,0,54,239,0.19,1,0,0,0,0,1,0,4,0,0,1,0,0,0,12,15,0.8,0.206,39.8,21.7,5.73,9.82,0.58,0.37,0.286,0.656
2021,79847,김태훈,SSG,SK,14,4.97,65,2,4,1,16,0.333,58,55,7,38,10,49,35,32,1.6,0,0,0,7,269,1012,0.253,5,0,3,1,3,4,1,0,0,2,4,27,1,12,59,55,1.07,0.296,15.6,17.4,7.6,5.9,1.29,0.387,0.373,0.76
2021,76430,김태혁,SSG,SK,15,5.09,50,4,3,6,5,0.571,58 1/3,71,10,30,1,44,33,33,1.73,0,0,0,3,273,1059,0.298,8,0,3,1,3,2,0,0,0,4,20,14,0,1,57,67,0.85,0.33,21.2,18.2,6.79,4.63,1.47,0.378,0.458,0.836
2021,64896,서동민,SSG,SK,16,5.13,20,0,0,0,0,,26 1/3,27,5,17,1,24,15,15,1.67,0,0,0,0,118,501,0.273,4,1,1,0,0,1,0,0,0,0,6,0,0,3,15,33,0.45,0.314,25.1,19.0,8.2,5.81,1.41,0.385,0.485,0.87
2021,64768,조이현,SSG,SK,17,5.67,30,4,8,1,0,0.333,66 2/3,74,10,26,0,48,46,42,1.5,0,0,1,0,291,1110,0.29,10,2,4,6,0,3,0,8,2,2,3,3,0,6,65,74,0.88,0.315,37.0,16.7,6.48,3.51,1.85,0.348,0.463,0.811
2021,62937,신재영,SSG,SK,18,5.72,20,0,0,0,0,,28 1/3,35,3,2,4,27,18,18,1.31,0,0,0,0,124,450,0.302,5,1,1,1,0,1,0,1,0,0,12,0,0,2,28,27,1.04,0.368,22.5,15.9,8.58,0.64,13.5,0.333,0.44,0.773
2021,60768,이태양,SSG,SK,19,5.73,40,5,10,0,4,0.333,103 2/3,123,25,32,1,62,66,66,1.5,0,0,4,0,456,1644,0.298,23,1,5,5,1,2,0,14,2,3,3,6,0,5,94,139,0.68,0.296,41.1,15.9,5.38,2.78,1.94,0.346,0.54,0.886
2021,68856,최민준,SSG,SK,20,5.86,38,3,3,0,4,0.5,86,93,11,50,7,62,56,56,1.66,0,0,1,1,398,1672,0.278,17,0,3,4,0,5,1,12,2,1,3,5,0,4,91,92,0.99,0.309,44.0,19.4,6.49,5.23,1.24,0.38,0.428,0.808
2021,51833,가빌리오,SSG,SK,21,5.86,15,6,4,0,0,0.6,81 1/3,88,7,30,6,70,54,53,1.45,0,0,5,0,351,1286,0.285,18,0,2,4,1,3,0,15,6,0,0,0,0,12,95,60,1.58,0.343,85.7,15.8,7.75,3.32,2.33,0.355,0.411,0.766
2021,50859,오원석,SSG,SK,22,5.89,33,7,6,0,2,0.538,110,125,11,73,10,95,84,72,1.8,0,0,5,0,530,2098,0.283,20,3,1,5,1,2,1,21,5,2,2,0,0,8,110,116,0.95,0.335,63.6,19.1,7.77,5.97,1.3,0.393,0.417,0.81
2021,66960,정수민,SSG,SK,23,6.82,10,1,2,0,0,0.333,30 1/3,34,6,27,1,22,24,23,2.01,0,0,0,0,151,618,0.281,5,1,0,2,1,1,0,7,1,0,2,0,0,3,34,33,1.03,0.295,61.8,20.4,6.53,8.01,0.81,0.411,0.488,0.899
2021,68896,이채호,SSG,SK,24,7.2,3,0,0,0,0,,5,8,2,3,0,3,7,4,2.2,0,0,0,0,27,114,0.348,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8,5,1.6,0.316,38.0,22.8,5.4,5.4,1.0,0.407,0.609,1.016
2021,51809,조요한,SSG,SK,25,7.71,6,0,0,0,1,,7,10,0,9,0,4,6,6,2.71,0,0,0,0,38,157,0.345,3,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,1.5,0.4,26.2,22.4,5.14,11.57,0.44,0.5,0.448,0.948
2021,51897,조병현,SSG,SK,26,8.1,3,0,0,0,0,,6 2/3,7,1,5,1,8,7,6,1.8,0,0,0,0,33,148,0.259,3,0,0,0,0,1,0,3,0,0,0,0,0,0,9,3,3.0,0.333,49.3,22.2,10.8,6.75,1.6,0.394,0.481,0.875
2021,62056,정영일,SSG,SK,27,9.0,1,0,0,0,0,,2,4,1,0,0,0,2,2,2.0,0,0,0,0,9,39,0.444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0.375,39.0,19.5,0.0,0.0,,0.444,0.889,1.333
2021,63894,김사윤,SSG,SK,28,9.87,6,0,1,0,0,0.0,17 1/3,20,5,20,4,21,20,19,2.31,0,0,0,0,92,406,0.303,1,0,1,1,0,1,0,6,0,0,0,0,0,2,14,12,1.17,0.366,67.7,23.4,10.9,10.38,1.05,0.484,0.545,1.029
2021,76350,김세현,SSG,SK,29,10.38,5,0,0,0,0,,4 1/3,9,0,7,0,5,5,5,3.69,0,0,0,0,28,114,0.429,2,0,0,0,1,0,1,0,0,0,1,0,0,0,6,1,6.0,0.563,22.8,26.3,10.38,14.54,0.71,0.571,0.524,1.095
